smiles,fingerprints
Cc1c(c(=O)[nH]c(n1)C)CC(=O)N2CCC[C@H]2c3nc(no3)C(C)C,"[2.3078747922092187, 2.87839563317008, 2.0569714758571997, 3.7291213779182684, 1.9839573169970042, 2.5036881432128624, 1.9000142912163052, 2.556958941884683, 2.359317916780094, 3.897780114094649, 1.7232113700666998, 3.8219621068674288, 2.869475613501627, 2.3064313294450476, 1.8849919892512417, 2.397807357307059, 2.5060615419129704, 2.246404869647699, 3.322822427287103, 2.1463396293390193, 2.5258882518543597, 1.8352974628441907, 2.2258662342527793, 1.7345106108364174, 2.0036174191887595, 2.4185237637403385, 2.073488701422863, 3.309914596888795, 1.8495361425071253, 2.8143487586759544, 3.1935742521505057, 2.301750309215282, 1.8207605401847349, 1.854593275818841, 2.1863300231746208, 2.293200383948323, 3.9018295119555395, 1.934465573688887, 1.8092322170472621, 1.7524186518866276, 2.185319205827528, 3.415308617274764, 1.9976981704584829, 2.0566286632870536, 3.70833765007717, 2.7304004760163525, 2.5907214073472615, 2.775307875709137, 2.448072336399047, 3.853470678354742]"
Cc1c(c(=O)n(c(=O)n1C)C)N2CCN(CC2)C(=O)CC3CCCC3,"[2.319176763248081, 2.7637558192377187, 2.063436070569163, 2.987871113237282, 1.989346599894556, 2.8745926175749856, 2.0271964511111173, 3.0461426119637753, 2.7650170033171775, 3.2022394388648596, 1.5964541335907607, 3.213350753746328, 2.574301287065489, 1.9773707053456662, 1.9259247454252442, 2.3919603091824744, 2.999256656510256, 2.5875350994530972, 3.203161608259828, 2.6950312552113136, 3.1401041690886706, 1.9241021425590108, 2.228254217615173, 1.7881470357799423, 2.0197847775300626, 2.415365437496839, 2.107870886321255, 3.1957372774092336, 1.92967471560733, 2.5032586038935785, 2.7032422356660524, 2.6698795952039927, 1.938226569378522, 1.8375468314888557, 2.1994362963590386, 2.501343168178512, 3.3280155988202393, 1.926355800014373, 1.910260149483351, 1.730957715607061, 1.9442744842618012, 2.9312596076276356, 1.9982946129428383, 2.2334714061092846, 3.0667378830180083, 2.5386943784631937, 3.3811429917936526, 3.3821654387846714, 3.142955938733809, 3.1803189919548425]"
Cc1c(c(=O)oc2c1ccc(c2C)OCC(=O)N3CCNC(=O)C3)C,"[2.192724334899858, 2.680510866899893, 1.9389640367274357, 3.5202588865642976, 1.8675878848849565, 2.975836914437253, 1.9225096901586496, 3.0870874418057213, 2.734145570492227, 3.61013732064615, 1.604382462100514, 3.492529012250233, 2.6038364897222017, 2.1317758694275746, 1.9259377942108487, 2.2727117332163305, 2.9714853553811817, 2.5613873524157675, 3.109827827744648, 2.422387089029831, 2.9499451953050575, 1.8415991832946341, 2.103351046262834, 1.6993519710691052, 1.8903131540803577, 2.2905058035178296, 1.9542989061596334, 3.090539152837167, 1.9003637125436037, 2.9030230941848285, 2.8961655269521747, 2.6264520066075456, 1.8169683288424578, 1.7325569975272768, 2.068451895848092, 2.597043079055197, 3.587446807331834, 1.8185077454928396, 1.8038960825969343, 1.656024452298281, 2.0119749436032444, 3.122589483860766, 1.8822976333727817, 2.2232327981979334, 3.414771270574631, 2.5299885456821887, 3.1251544884287035, 3.3591232064384893, 2.893494147700288, 3.5845454073177176]"
Cc1c(c([nH]c(=O)c1C#N)C)CCC(=O)N(C)Cc2c(noc2C)C,"[2.206938653886301, 2.562642421823477, 2.0586183099730317, 3.297763973458983, 1.955501605209241, 2.7944046677798093, 2.1163014964346125, 2.885993816472026, 2.6813959356205057, 3.417683442440689, 1.7909499048454234, 3.3211441439481626, 2.563299631547758, 2.2623432648733623, 2.0597514154654744, 2.2526566372955434, 2.8609811263375344, 2.5410645367893863, 2.8833881040903795, 2.483956440311509, 2.9129280256103693, 2.042991844274465, 2.168321492021403, 1.8988101091681138, 2.0249098054712795, 2.2548994271642737, 2.021315307102253, 2.885535119386301, 2.062399530962126, 2.816471344849498, 2.8241861151043306, 2.609766960927408, 2.002523489660479, 1.8595774208810174, 2.1363030752713974, 2.5322641469628637, 3.417736111628255, 1.9693091246908456, 1.9932913958335003, 1.8442207967416424, 2.173770740517545, 3.037215006698477, 1.9961172467755592, 2.2882058593934675, 3.254247451618438, 2.5061827818056908, 3.0317927966654095, 3.1759602545979995, 2.856230395437282, 3.405737294175102]"
Cc1c(c([nH]c(=O)c1C#N)C)CCC(=O)N2CCCN(CC2)C(=O)C,"[2.439560884074356, 2.8605763162561875, 2.2094378333354645, 3.140642269671287, 2.1209916679489185, 2.5684136810702345, 2.072713244294591, 2.653105476960436, 2.495307357055923, 3.3435867131096484, 1.752503590779283, 3.333286758572074, 2.718783354508088, 2.1483505632827216, 1.9654065505218965, 2.5137385174209306, 2.6393649705354902, 2.371125299370715, 3.2569970022530015, 2.370449272938303, 2.7264116534207394, 1.9961757510857199, 2.3691796369863467, 1.878552260372051, 2.1554351573219543, 2.52193541988644, 2.2321620004280405, 3.258741966363459, 1.9778231933094348, 2.5656300733604596, 2.85105430291462, 2.4355008867007704, 1.9754608346808578, 1.9739491649158547, 2.331036248140952, 2.34314410132409, 3.461663044689823, 2.0729691641293733, 1.9593737349678135, 1.8692095508804165, 2.1143362339991776, 3.069159345728886, 2.1396020459606335, 2.1579759101449874, 3.2040411314560635, 2.6667059279923397, 2.821469452224771, 2.9050537224722275, 2.658985515271181, 3.3329212449109646]"
Cc1c(c([nH]c1C(=O)C)C)C(=O)N2CCN3[C@@H](C2)C(=O)NCC3=O,"[2.3029831586860667, 2.5195361488008556, 2.1636301173772474, 2.7933097535736704, 2.062143524307819, 2.5577240209519476, 2.170522453876869, 2.641409564387721, 2.5430754068638035, 2.924568017116682, 1.7926482679679525, 2.8782901488137025, 2.4219649402437047, 2.0840450070385144, 2.0113956349623408, 2.3332229315377755, 2.6754639902917883, 2.4176238019757195, 2.7726399126482537, 2.466169444919557, 2.8019279954876706, 2.0962219578133388, 2.278311595623876, 1.9575571251928303, 2.124939447648302, 2.326927733013768, 2.138477000069318, 2.7877177851564676, 2.070108579384635, 2.458082603550826, 2.5179306512054334, 2.4886108919887375, 2.049307120696987, 1.947317317556589, 2.2474874666880447, 2.336379115388424, 3.0073992760426957, 2.064555146313019, 2.0420072689871493, 1.9187057621183885, 2.075034951643205, 2.7076839869387594, 2.1043640014173626, 2.194316624378294, 2.803517311027893, 2.434138661472517, 2.8942593854738465, 2.9173518364977635, 2.7390221301508797, 2.937973024730989]"
Cc1c(c([nH]c1C(=O)C)C)C(=O)N2CCN3[C@H](C2)C(=O)NCC3=O,"[2.3029831586860667, 2.5195361488008556, 2.1636301173772474, 2.7933097535736704, 2.062143524307819, 2.5577240209519476, 2.170522453876869, 2.641409564387721, 2.5430754068638035, 2.924568017116682, 1.7926482679679525, 2.8782901488137025, 2.4219649402437047, 2.0840450070385144, 2.0113956349623408, 2.3332229315377755, 2.6754639902917883, 2.4176238019757195, 2.7726399126482537, 2.466169444919557, 2.8019279954876706, 2.0962219578133388, 2.278311595623876, 1.9575571251928303, 2.124939447648302, 2.326927733013768, 2.138477000069318, 2.7877177851564676, 2.070108579384635, 2.458082603550826, 2.5179306512054334, 2.4886108919887375, 2.049307120696987, 1.947317317556589, 2.2474874666880447, 2.336379115388424, 3.0073992760426957, 2.064555146313019, 2.0420072689871493, 1.9187057621183885, 2.075034951643205, 2.7076839869387594, 2.1043640014173626, 2.194316624378294, 2.803517311027893, 2.434138661472517, 2.8942593854738465, 2.9173518364977635, 2.7390221301508797, 2.937973024730989]"
Cc1c(c([nH]c1C(=O)C)C)C(=O)N2C[C@@H]3CCN([C@@H]3C2)C(=O)COC,"[2.4028686946878373, 2.6240431450512447, 2.251604176727952, 2.9492807084307704, 2.1510664175341465, 2.6839510951870618, 2.230465447099542, 2.766430967149069, 2.645792855833188, 3.073475867238294, 1.856153257568622, 3.0182807110704077, 2.5309156727186135, 2.1944384721318793, 2.079643803821863, 2.436083692962265, 2.7877551723969614, 2.5124318234634178, 2.8768915472189462, 2.539467953484549, 2.8938784747279556, 2.1503313159490096, 2.3687979586004784, 2.0185908841812648, 2.2173419071601517, 2.4281052193818407, 2.235515331012193, 2.8951977501104613, 2.1192839483409958, 2.6189771194181315, 2.636678779499255, 2.583927313179535, 2.1152937490836834, 2.030405131027477, 2.3382055571447524, 2.454636006719488, 3.1458068222910196, 2.148092768269218, 2.104605259477078, 1.985168486426868, 2.1725699365833764, 2.8415128014485096, 2.1871131897545313, 2.2758007606578103, 2.9438718571212177, 2.539610763200005, 2.986760959590362, 3.035764397512403, 2.826912328247257, 3.090201742107036]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)CN2C(=O)[C@H]3CC=CC[C@@H]3C2=O)C)C(=O)OC,"[2.2219177652856184, 2.2833383819531092, 2.143847144775064, 2.7026188401448223, 2.0419291270293956, 3.07616384294563, 2.340836946299381, 3.218319211564909, 3.001566101413155, 2.7562254325845412, 1.8907035702041572, 2.6548725607654293, 2.2374924516370553, 2.1764102917367447, 2.2101321553030213, 2.2134053078927267, 3.2184466351892493, 2.816029404948693, 2.4555665290291007, 2.8444940493238446, 3.3235026144692585, 2.259742495209239, 2.211970546422092, 2.092081317750987, 2.138977258222567, 2.1978278466842807, 2.0948664631254235, 2.478279892082051, 2.2653560434684965, 2.7006922606461803, 2.3474215127836073, 2.8966589696785126, 2.200489118326326, 1.9569995993795593, 2.199456875725848, 2.7134451787598466, 2.778263071396935, 2.084040417353198, 2.20537640712665, 1.9967152348416888, 2.1515295049405103, 2.535778387456269, 2.0960467289475275, 2.475746825169825, 2.6208528842406578, 2.2899975266745995, 3.5184026788244616, 3.5884639077308242, 3.288740112492729, 2.7879625700442046]"
Cc1c(c([nH]c1C(=O)N(Cc2c(nn(c2C)C)C)C3CC3)C)C(=O)[O-],"[2.194004890075835, 2.388150165198709, 2.094018587001489, 2.918276057975487, 1.9784552555265422, 2.971840086779993, 2.279338244706239, 3.09813980732352, 2.8985767720713573, 2.988571632274011, 1.8376872762264354, 2.883113678770583, 2.362005797987938, 2.2167855193767965, 2.151483972521952, 2.207588750884405, 3.098756684520824, 2.7318129769353656, 2.6079345247599277, 2.757606323833402, 3.199444216968614, 2.191017765895636, 2.1759974296734277, 2.0299596961554722, 2.0734444942185153, 2.202067997415986, 2.0338836919502965, 2.622569052121831, 2.1886641878623876, 2.7599562151523935, 2.524955216790826, 2.819467527662669, 2.1562555299578112, 1.894596702332069, 2.1548677936464085, 2.6597895909553038, 3.011943049210386, 2.023423819566756, 2.1456289660517234, 1.9302743457280114, 2.1618208653636635, 2.723402865506905, 2.033350017251488, 2.4171102606895776, 2.8499027874636327, 2.3804968069334675, 3.3565262040002244, 3.434238894751073, 3.1623615855473646, 3.0184354184252693]"
Cc1c(c([nH]c1C(=O)N2CCN(CC2)C(=O)N3CCCC3)C)C(=O)C,"[2.4325278379302775, 2.9623854288911415, 2.1731999220631937, 3.1995026109735307, 2.088269883182461, 2.5152499804598833, 2.036314803107994, 2.601555081717053, 2.46054369553262, 3.460518958709649, 1.6848653159269271, 3.489589060872131, 2.7824428793523333, 2.0765294208815046, 1.9012822909041411, 2.51775391988809, 2.5964599235370014, 2.3350189250674336, 3.4598849467441832, 2.361437232560761, 2.699209662173714, 1.951915137760915, 2.347624745433249, 1.8359608330171475, 2.116250553390397, 2.539767145413272, 2.2078528680951126, 3.4448330410185948, 1.9207563744522465, 2.4763402157309042, 2.9302302352006198, 2.404145228111488, 1.9464086437712322, 1.9355289610273838, 2.3094288853119425, 2.2933375412715344, 3.600660555201442, 2.0263581324747886, 1.9246651637945644, 1.8191285230992125, 2.047639524041416, 3.1599413142836816, 2.1014610515435477, 2.1016451804376555, 3.3218707415926003, 2.711951072586401, 2.7929413675117862, 2.8442223154142416, 2.633378648432878, 3.4192142201037257]"
